"annotation_id","annotator","created_at","environment","id","lead_time","other","price","quality","sentence","service","updated_at" 
1450,"1","2025-06-23T07:16:00.455882Z","",121,5.099,"Negative","","","i went here with my team  but the staff made sure that we had the worst experience ","","2025-06-23T07:16:00.455882Z"
1451,"1","2025-06-23T07:16:15.513070Z","",121,14.702,"","","Negative","the food was cold  served very late ","Negative","2025-06-23T07:16:15.513070Z"
1452,"1","2025-06-23T07:16:18.767064Z","",121,2.894,"","","Negative","drinks were of bad quality ","","2025-06-23T07:16:18.767064Z"
1453,"1","2025-06-23T07:16:20.766531Z","",121,1.642,"","","","staff behavior was also very bad ","Negative","2025-06-23T07:16:20.766531Z"
1454,"1","2025-06-23T07:16:22.647692Z","",122,1.52,"","","Negative","food is pathetic ","","2025-06-23T07:16:22.647692Z"
1455,"1","2025-06-23T07:16:27.737197Z","",122,4.733,"","","Negative","i was not able to eat it was too spicy n salty ","","2025-06-23T07:16:27.737197Z"
1456,"1","2025-06-23T07:16:33.560995Z","",122,5.455,"","","","i ordered kadai chicken but received only   piece of chicken very bad experience ","Negative","2025-06-23T07:16:33.560995Z"
1457,"1","2025-06-23T07:16:39.332554Z","",122,7.133,"","","Negative","naan was totally black in color ","","2025-06-23T07:16:44.450602Z"
1458,"1","2025-06-23T07:16:50.398599Z","",123,4.209,"","","Negative","kinda of disappointed with the food ","","2025-06-23T07:16:50.398599Z"
1459,"1","2025-06-23T07:16:54.652125Z","",123,3.894,"","","Negative","everything is either drenched in oil or tastes old ","","2025-06-23T07:16:54.652125Z"
1460,"1","2025-06-23T07:16:59.244646Z","Positive",123,4.218,"","","","ambience is quiet ","","2025-06-23T07:16:59.244646Z"
1461,"1","2025-06-23T07:17:19.041020Z","",123,19.436,"","","Positive","butter garlic prawn is good though  dishes tried  butter garlic prawn roasted lamb crab on toast","","2025-06-23T07:17:19.041020Z"
1462,"1","2025-06-23T07:17:32.822610Z","",124,13.417,"","","Negative","poor quality and quantity and food is not nice and packing is not nice and food is not taste full and feeling sad why i ordered this food from this restaurant","Negative","2025-06-23T07:17:32.822610Z"
1463,"1","2025-06-23T07:17:54.340163Z","",125,21.156,"","","Negative","i found a small wooden stick in the tofu keema wrap i ordered from eat fit ","","2025-06-23T07:17:54.340163Z"
1464,"1","2025-06-23T07:18:05.886821Z","",125,11.18,"","","Negative","apparently  not so hygenic and healthy as they claim themselves to be ","","2025-06-23T07:18:05.886821Z"
1465,"1","2025-06-23T07:21:52.604718Z","",126,226.33,"","","","very bad services  i booked table in advance with zomato gold   after taking first order  they did not turned up to table to take main course order or to serve water or to clean up table ","Negative","2025-06-23T07:21:52.604718Z"
1466,"1","2025-06-23T07:21:57.431712Z","",126,4.404,"Negative","","","one should not come with family here ","","2025-06-23T07:21:57.431712Z"
1467,"1","2025-06-23T07:21:59.710207Z","",127,1.912,"","","Negative","no salt in food","","2025-06-23T07:21:59.710207Z"
1468,"1","2025-06-23T07:22:11.713851Z","",128,11.627,"","","","non veg pizza served in place of veg order","Negative","2025-06-23T07:22:11.713851Z"
1469,"1","2025-06-23T07:22:16.038097Z","",129,3.897,"","","","i ordered punjabi chicken and my experience was horrible ","","2025-06-23T07:22:16.038097Z"
1470,"1","2025-06-23T07:22:45.244951Z","",129,9.926,"","Negative","Negative","such a costly thing of rs     and such less quantity that hardly one person can eat ","","2025-06-23T07:22:45.244951Z"
1471,"1","2025-06-23T07:22:49.485278Z","",129,3.865,"","","Negative","the food too was not fresh and was stale and was smelling ","","2025-06-23T07:22:49.485278Z"
1472,"1","2025-06-23T07:23:03.408086Z","",129,13.465,"","","Negative","had to throw it away and neither zomato nor these ppl lsitened to any queries ","Negative","2025-06-23T07:23:03.408086Z"
1473,"1","2025-06-23T07:23:22.034674Z","",129,18.196,"Negative","","","i wud suggest not to order from here as u can easily get at this price from good restaurants","","2025-06-23T07:23:22.035757Z"
1474,"1","2025-06-23T07:23:26.503302Z","",130,4.097,"","","","was visiting my in laws for the first time ","","2025-06-23T07:23:26.503302Z"
1475,"1","2025-06-23T07:23:32.110311Z","",130,5.245,"","","","to celebrate the occasion we came here after more than hour long drive ","","2025-06-23T07:23:32.110311Z"
1476,"1","2025-06-23T07:23:37.809683Z","",130,5.335,"","","","and oh boy  did this place disappoint  ","","2025-06-23T07:23:37.810366Z"
1477,"1","2025-06-23T07:23:47.570567Z","",130,9.398,"","","","not only did they lack the basic services like serving papad and water in the beginning  they made blunders like serving long island ice tea to a pregnant woman instead of the lemon ice tea that she ordered ","Negative","2025-06-23T07:23:47.570567Z"
1478,"1","2025-06-23T07:23:50.979234Z","",130,3.03,"","","","we were a group of    people and were seated in a private room ","","2025-06-23T07:23:50.979234Z"
1479,"1","2025-06-23T07:23:56.855766Z","",130,5.517,"","","","we had to keep going out of the room to call the waiters only to be responded with an arrogant attitude  especially by the restaurant manager parmeshwar from lucknow ","Negative","2025-06-23T07:23:56.855766Z"
1480,"1","2025-06-23T07:24:00.937024Z","",130,7.372,"","","Negative","each order took a long time to come and was served cold ","Negative","2025-06-23T07:24:06.866966Z"
1481,"1","2025-06-23T07:26:24.785533Z","",130,14.835,"","","","and when i say served  i don t mean served by them ","Negative","2025-06-23T07:26:24.785533Z"
1482,"1","2025-06-23T07:28:21.805407Z","",130,116.667,"","","","oh no  the waiters simply kept all the dishes on one side of the table and left it to us to serve ourselves ","Negative","2025-06-23T07:28:21.805407Z"
1483,"1","2025-06-23T07:28:33.077582Z","",130,10.962,"","","Negative","despite of this  on lack of better judgment  we made a horrible mistake of ordering the dessert which we just left after a bite because it was that bad ","","2025-06-23T07:28:33.077582Z"
1484,"1","2025-06-23T07:28:43.867793Z","",130,16.46,"","Negative","","needless to say  our night was ruined and to end it all  just when we thought it can t get any worse  they over billed us ","","2025-06-23T07:29:16.735688Z"
1485,"1","2025-06-23T07:28:48.946835Z","",130,9.577,"","","","we spent    mins to get it corrected ","Negative","2025-06-23T07:29:23.884471Z"
1486,"1","2025-06-23T07:29:49.868015Z","",130,1.221,"","","","the icing on the cake was  the charged us for the long island ice tea as well    ","","2025-06-23T07:29:49.868015Z"
1487,"1","2025-06-23T07:29:56.580503Z","",130,6.407,"Negative","","","please avoid this place at all costs ","","2025-06-23T07:29:56.580503Z"
1488,"1","2025-06-23T07:29:59.135871Z","",130,2.169,"","","","and you ll be saving a lot ","","2025-06-23T07:29:59.135871Z"
1489,"1","2025-06-23T07:30:08.777226Z","",130,9.291,"","","","  you ll also save yourselves from mosquito bites because they ll refuse to provide you with a mosquito repellent when you ask for it ","Negative","2025-06-23T07:30:08.777226Z"
1490,"1","2025-06-23T07:30:31.071905Z","",130,21.991,"","","Negative","p  s  if you re a cheese enthusiast  please don t make the same mistake of ordering the cheese platter as we did ","","2025-06-23T07:30:31.071905Z"
1491,"1","2025-06-23T07:30:35.106775Z","",130,3.695,"","","Negative","for       they served us stale cheese with few almonds  crackers and   apricots ","","2025-06-23T07:30:35.106775Z"
1492,"1","2025-06-23T07:31:01.233615Z","",130,25.822,"","","Negative","whoever originally came up with this dish  must have shifted somewhere n his her grave when these people had the audacity to serve something like this to us ","","2025-06-23T07:31:01.233615Z"
1493,"1","2025-06-23T07:31:06.645774Z","",131,5.11,"","","","my order was delayed and not even delivered i went to dominos to collect it   this was pathetic experience for the first time with dominos  ","Negative","2025-06-23T07:31:06.645774Z"
1494,"1","2025-06-23T07:31:08.392799Z","",132,1.439,"","","","worst service ","Negative","2025-06-23T07:31:08.392799Z"
1495,"1","2025-06-23T07:31:09.877535Z","",132,1.181,"","","","worst staff ","Negative","2025-06-23T07:31:09.877535Z"
1496,"1","2025-06-23T07:31:13.278500Z","",132,3.103,"","","Negative","worst food ","","2025-06-23T07:31:13.278500Z"
1497,"1","2025-06-23T07:31:18.418538Z","",132,4.51,"Negative","","","waste of every penny i spent here ","","2025-06-23T07:31:18.418538Z"
1498,"1","2025-06-23T07:31:21.265760Z","",132,2.508,"","","","they didn t even apologise for the mistake they have done while billing ","Negative","2025-06-23T07:31:21.265760Z"
1499,"1","2025-06-23T07:31:27.030739Z","",133,5.45,"","","","i didn t get any gravey item sherva   how can we eat without gravey don t you have sense to send without sherva along without biryani   ","Negative","2025-06-23T07:31:27.030739Z"
1500,"1","2025-06-23T07:31:38.901291Z","",134,11.527,"","","Negative","worst service    i dont know y they have such a stupid attitude towards customers  they r not ready to accept the mistakes they do food taste is also below average    not again to gachibowli pistha house   ","Negative","2025-06-23T07:31:38.901291Z"
1501,"1","2025-06-23T07:31:41.607625Z","",135,2.381,"","","","the delivery executive s behavior was very very bad ","Negative","2025-06-23T07:31:41.607625Z"
1502,"1","2025-06-23T07:33:05.908847Z","",135,83.995,"","","","don t ever send a person like this again ","Negative","2025-06-23T07:33:05.908847Z"
1503,"1","2025-06-23T07:33:10.634023Z","",135,4.414,"","","","more than that he delayed my order also","Negative","2025-06-23T07:33:10.634023Z"
1504,"1","2025-06-23T07:34:47.781767Z","",136,96.827,"","Positive","Positive","the ordered veg biryani was without vegetables  i don t understand how this is called a veg biryani  the quantity is good matching to the cost ","Negative","2025-06-23T07:34:47.781767Z"
1505,"1","2025-06-23T07:35:30.416980Z","",137,42.207,"","","Negative","worst quality and in veg biryani there is no any vegetables and i never order in shree santosh daba waste restaurant and packing also very nirmal like road side packing","Negative","2025-06-23T07:35:30.416980Z"
1506,"1","2025-06-23T07:35:32.770153Z","",138,2.035,"","","","the service is not good ","Negative","2025-06-23T07:35:32.770153Z"
1507,"1","2025-06-23T07:36:15.769469Z","",138,42.696,"","","","the plates are not cleanly washed ","Negative","2025-06-23T07:36:15.769469Z"
1508,"1","2025-06-23T07:36:18.630324Z","",138,2.55,"","","","they are not serving properly ","Negative","2025-06-23T07:36:18.630324Z"
1509,"1","2025-06-23T07:36:25.059053Z","",138,6.114,"","","","look at the picture how worst the spoon and bowl ","Negative","2025-06-23T07:36:25.059053Z"
1510,"1","2025-06-23T07:36:38.588639Z","",139,13.215,"","","Negative","pitchers and towers are not available but they are present in the menu we have ordered chicken wings they are not hot and even chicken is smelling foul and is not fresh highly dissapointed dont know what management is doing","","2025-06-23T07:36:38.588639Z"
1511,"1","2025-06-23T07:36:41.316903Z","",140,2.422,"","","","had the worst service of my life ","Negative","2025-06-23T07:36:41.316903Z"
1512,"1","2025-06-23T07:36:45.031331Z","",140,3.411,"","","","had to wait for more than   hours for the main course ","Negative","2025-06-23T07:36:45.031331Z"
1513,"1","2025-06-23T07:36:52.446533Z","",140,7.114,"","","","it was later told that there was some problem with the kitchen ","","2025-06-23T07:36:52.446533Z"
1514,"1","2025-06-23T07:36:57.009438Z","",140,4.256,"","","","they later served food when we were standing outside and waiting for the bill ","Negative","2025-06-23T07:36:57.009438Z"
1515,"1","2025-06-23T07:37:06.445260Z","",140,9.129,"","","","this could be a one off problem  but i expected better communication from the staff  so that we could have made alternate plans instead of waiting endlessly for   hours when they kept telling us that food will come in the next     mins ","Negative","2025-06-23T07:37:06.445260Z"
1516,"1","2025-06-23T07:38:09.268377Z","",141,3.002,"","","","if you don t change this ppl definitely look your collapsing in soon ","","2025-06-23T07:38:09.268377Z"
1517,"1","2025-06-23T07:39:43.555437Z","",142,93.973,"","","","ambience  na service  na food      ordered paya shorba ","","2025-06-23T07:39:43.555437Z"
1518,"1","2025-06-23T07:39:49.510767Z","",142,5.648,"","","Negative","recieved soup without paya and it tasted bitter after having   spoons of soup ","","2025-06-23T07:39:49.510767Z"
1519,"1","2025-06-23T07:40:50.154913Z","",142,60.325,"","","","same experience twice at different places ","","2025-06-23T07:40:50.154913Z"
1520,"1","2025-06-23T07:40:59.620332Z","",143,9.16,"","","Negative","worst biryani i ever had    kickout these blady biryani from hyderabad      spoiled the taste and stinking smell from the rice   lokks like they served last night biryani  ","","2025-06-23T07:40:59.620332Z"
1521,"1","2025-06-23T07:41:02.428170Z","",143,2.489,"","","","i have throwed biryani on","","2025-06-23T07:41:02.428170Z"
1522,"1","2025-06-23T07:41:09.691597Z","",144,6.95,"","","Negative","i ordered lucknowi veg galouti kebab and paratha through zomato but the quality of the kebab needs some serious improvement and were very oily too ","","2025-06-23T07:41:09.691597Z"
1523,"1","2025-06-23T07:41:14.331467Z","",145,4.331,"","","","we had a team party of around    people and the service over there was pathetic ","Negative","2025-06-23T07:41:14.331467Z"
1524,"1","2025-06-23T07:41:30.032451Z","",145,15.391,"","","","we took buffet for all  but for each starter they where taking atleast    minutes when asked the waiter s they use to tell will get in  minutes which never comes  because of which we had to directly jump to main course and leave the place ","Negative","2025-06-23T07:41:30.032451Z"
1525,"1","2025-06-23T07:41:33.345832Z","",145,3.01,"","","","food       ambience         service      ","","2025-06-23T07:41:33.345832Z"
1526,"1","2025-06-23T07:41:50.657795Z","",146,17.016,"","","","dont get fooled by seeing their advertisements  where they show lavish south indian thali served on banana leaf ","Negative","2025-06-23T07:41:50.657795Z"
